"Elster Metering Systems","Printed: Wednesday, January 22, 2020 12:32:20 PM","","","","","","","","",""
"","--------31142540 05-Dec-19 9:00:16 AM","","","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Meter Firmware Build: 2-02006-A","","","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","","","",""
"Meter Constants","","","","","","","","","",""
"","Meter Constants","","","","","","","","",""
"","","Current Connection","","","","","","","",""
"","","","","Primary","Secondary","","Ratio","","",""
"","","","CT/VT","150","5","=","30.000","","",""
"","CT/VT Error","","","","","","","","",""
"","","CT Error %","0.00%","","","","","","",""
"","","VT Error %","0.00%","","","","","","",""
"","","","","","","","","","",""
"Time and Date","","","","","","","","","",""
"","Daylight Saving Setup","","","","","","","","",""
"","","Daylight Saving","Enabled","","","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","","","",""
"","","Adjust By","1 hours","","","","","","",""
"","Meter Time","","","","","","","","",""
"","Meter Time:","Thursday, December 5, 2019 9:00:45 AM","","","","","","","",""
"","PC (or HHU) clock:","Thursday, December 5, 2019 9:00:22 AM","","","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 0 minutes, 23 seconds ahead","","","","","","","",""
"","","","","","","","","","",""
"Current Values","","","","","","","","","",""
"","Cumulative Registers","","","","","","","","",""
"","21-Nov-19","10:30","11:00","17.532000","0.000000","0.000000","0.000000","1.958400","17.532000",""
"","21-Nov-19","11:00","11:30","16.089000","0.000000","0.000000","0.000000","1.778400","16.089000",""
"","21-Nov-19","11:30","12:00","15.835000","0.000000","0.000000","0.000000","1.848000","15.835000",""
"","21-Nov-19","12:00","12:30","16.102000","0.000000","0.000000","0.000000","1.948800","16.102000",""
"","21-Nov-19","12:30","13:00","15.643000","0.000000","0.000000","0.000000","2.140800","15.643000",""
"","21-Nov-19","13:00","13:30","14.770000","0.000000","0.000000","0.000000","2.073600","14.770000",""
"","21-Nov-19","13:30","14:00","13.260000","0.000000","0.000000","0.000000","1.747200","13.260000",""
"","21-Nov-19","14:00","14:30","15.391000","0.000000","0.000000","0.000000","1.620000","15.391000",""
"","21-Nov-19","14:30","15:00","15.468000","0.000000","0.000000","0.000000","1.617600","15.468000",""
"","21-Nov-19","15:00","15:30","18.761000","0.000000","0.000000","0.000000","1.401600","18.761000",""
"","21-Nov-19","15:30","16:00","16.245000","0.000000","0.000000","0.000000","1.560000","16.245000",""
"","21-Nov-19","16:00","16:30","16.472000","0.000000","0.000000","0.000000","1.939200","16.472000",""
"","21-Nov-19","16:30","17:00","18.319000","0.000000","0.000000","0.000000","2.018400","18.319000",""
"","21-Nov-19","17:00","17:30","19.471000","0.000000","0.000000","0.000000","2.104800","19.471000",""
"","21-Nov-19","17:30","18:00","16.649000","0.000000","0.000000","0.000000","1.968000","16.649000",""
"","21-Nov-19","18:00","18:30","17.805000","0.000000","0.000000","0.000000","1.569600","17.805000",""
"","21-Nov-19","18:30","19:00","15.279000","0.000000","0.000000","0.000000","1.845600","15.279000",""
"","21-Nov-19","19:00","19:30","14.323000","0.000000","0.000000","0.000000","2.532000","14.323000",""
"","21-Nov-19","19:30","20:00","14.731000","0.000000","0.000000","0.000000","2.544000","14.731000",""
"","21-Nov-19","20:00","20:30","15.274000","0.000000","0.000000","0.000000","2.330400","15.274000",""
"","21-Nov-19","20:30","21:00","15.221000","0.000000","0.000000","0.000000","2.498400","15.221000",""
"","21-Nov-19","21:00","21:30","16.843000","0.000000","0.000000","0.000000","2.376000","16.843000",""
"","21-Nov-19","21:30","22:00","18.389000","0.000000","0.000000","0.000000","2.484000","18.389000",""
"","21-Nov-19","22:00","22:30","19.908000","0.000000","0.000000","0.000000","2.486400","19.908000",""
"","21-Nov-19","22:30","23:00","18.554000","0.000000","0.000000","0.000000","2.328000","18.554000",""
"","21-Nov-19","23:00","23:30","16.116000","0.000000","0.000000","0.000000","2.037600","16.116000",""
"","21-Nov-19","23:30","00:00","16.584000","0.000000","0.000000","0.000000","2.412000","16.584000",""
"","22-Nov-19","00:00","00:30","16.049000","0.000000","0.000000","0.000000","2.416800","16.049000",""
"","22-Nov-19","00:30","01:00","18.437000","0.000000","0.000000","0.000000","2.251200","18.437000",""
"","22-Nov-19","01:00","01:30","18.492000","0.000000","0.000000","0.000000","2.251200","18.492000",""
"","22-Nov-19","01:30","02:00","16.116000","0.000000","0.000000","0.000000","2.138400","16.116000",""
"","22-Nov-19","02:00","02:30","15.177000","0.000000","0.000000","0.000000","1.891200","15.177000",""
"","22-Nov-19","02:30","03:00","13.932000","0.000000","0.000000","0.000000","1.821600","13.932000",""
"","22-Nov-19","03:00","03:30","12.643000","0.000000","0.000000","0.000000","1.548000","12.643000",""
"","22-Nov-19","03:30","04:00","10.925000","0.000000","0.000000","0.000000","1.737600","10.925000",""
"","22-Nov-19","04:00","04:30","10.099000","0.000000","0.000000","0.000000","1.708800","10.099000",""
"","22-Nov-19","04:30","05:00","10.138000","0.000000","0.000000","0.000000","1.504800","10.138000",""
"","22-Nov-19","05:00","05:30","10.670000","0.000000","0.000000","0.000000","1.848000","10.670000",""
"","22-Nov-19","05:30","06:00","10.558000","0.000000","0.000000","0.000000","2.260800","10.558000",""
"","22-Nov-19","06:00","06:30","13.632000","0.000000","0.000000","0.000000","1.716000","13.632000",""
"","22-Nov-19","06:30","07:00","15.214000","0.000000","0.000000","0.000000","2.205600","15.214000",""
"","22-Nov-19","07:00","07:30","15.655000","0.000000","0.000000","0.000000","1.879200","15.655000",""
"","22-Nov-19","07:30","08:00","13.994000","0.000000","0.000000","0.000000","1.977600","13.994000",""
"","22-Nov-19","08:00","08:30","12.334000","0.000000","0.000000","0.000000","2.140800","12.334000",""
"","22-Nov-19","08:30","09:00","12.871000","0.000000","0.000000","0.000000","2.100000","12.871000",""
"","22-Nov-19","09:00","09:30","14.717000","0.000000","0.000000","0.000000","1.735200","14.717000",""
"","22-Nov-19","09:30","10:00","17.273000","0.000000","0.000000","0.000000","2.402400","17.273000",""
"","22-Nov-19","10:00","10:30","20.114000","0.000000","0.000000","0.000000","2.263200","20.114000",""
"","22-Nov-19","10:30","11:00","19.529000","0.000000","0.000000","0.000000","2.028000","19.529000",""
"","22-Nov-19","11:00","11:30","16.065000","0.000000","0.000000","0.000000","1.929600","16.065000",""
"","22-Nov-19","11:30","12:00","13.786000","0.000000","0.000000","0.000000","1.958400","13.786000",""
"","22-Nov-19","12:00","12:30","13.346000","0.000000","0.000000","0.000000","2.088000","13.346000",""
"","22-Nov-19","12:30","13:00","15.044000","0.000000","0.000000","0.000000","2.004000","15.044000",""
"","22-Nov-19","13:00","13:30","14.212000","0.000000","0.000000","0.000000","1.780800","14.212000",""
"","22-Nov-19","13:30","14:00","16.136000","0.000000","0.000000","0.000000","1.850400","16.136000",""
"","22-Nov-19","14:00","14:30","15.528000","0.000000","0.000000","0.000000","1.550400","15.528000",""
"","22-Nov-19","14:30","15:00","13.552000","0.000000","0.000000","0.000000","1.843200","13.552000",""
"","22-Nov-19","15:00","15:30","15.795000","0.000000","0.000000","0.000000","2.162400","15.795000",""
"","22-Nov-19","15:30","16:00","16.406000","0.000000","0.000000","0.000000","2.071200","16.406000",""
"","22-Nov-19","16:00","16:30","18.151000","0.000000","0.000000","0.000000","1.711200","18.151000",""
"","22-Nov-19","16:30","17:00","17.652000","0.000000","0.000000","0.000000","1.526400","17.652000",""
"","22-Nov-19","17:00","17:30","16.784000","0.000000","0.000000","0.000000","2.068800","16.784000",""
"","22-Nov-19","17:30","18:00","25.492000","0.000000","0.000000","0.000000","2.090400","25.492000",""
"","22-Nov-19","18:00","18:30","25.901000","0.000000","0.000000","0.000000","1.728000","25.901000",""
"","22-Nov-19","18:30","19:00","27.869000","0.000000","0.000000","0.000000","1.723200","27.869000",""
"","22-Nov-19","19:00","19:30","25.913000","0.000000","0.000000","0.000000","2.409600","25.913000",""
"","22-Nov-19","19:30","20:00","26.498000","0.000000","0.000000","0.000000","3.031200","26.498000",""
"","22-Nov-19","20:00","20:30","22.198000","0.000000","0.000000","0.000000","2.860800","22.198000",""
"","22-Nov-19","20:30","21:00","18.941000","0.000000","0.000000","0.000000","2.752800","18.941000",""
"","22-Nov-19","21:00","21:30","18.132000","0.000000","0.000000","0.000000","2.740800","18.132000",""
"","22-Nov-19","21:30","22:00","18.369000","0.000000","0.000000","0.000000","2.755200","18.369000",""
"","22-Nov-19","22:00","22:30","19.812000","0.000000","0.000000","0.000000","2.496000","19.812000",""
"","22-Nov-19","22:30","23:00","23.139000","0.000000","0.000000","0.000000","2.769600","23.139000",""
"","22-Nov-19","23:00","23:30","21.900000","0.000000","0.000000","0.000000","2.920800","21.900000",""
"","22-Nov-19","23:30","00:00","18.657000","0.000000","0.000000","0.000000","2.712000","18.657000",""
"","23-Nov-19","00:00","00:30","18.850000","0.000000","0.000000","0.000000","2.548800","18.850000",""
"","23-Nov-19","00:30","01:00","16.833000","0.000000","0.000000","0.000000","2.551200","16.833000",""
"","23-Nov-19","01:00","01:30","14.758000","0.000000","0.000000","0.000000","2.316000","14.758000",""
"","23-Nov-19","01:30","02:00","13.483000","0.000000","0.000000","0.000000","1.932000","13.483000",""
"","23-Nov-19","02:00","02:30","13.234000","0.000000","0.000000","0.000000","2.016000","13.234000",""
"","23-Nov-19","02:30","03:00","13.975000","0.000000","0.000000","0.000000","1.905600","13.975000",""
"","23-Nov-19","03:00","03:30","14.585000","0.000000","0.000000","0.000000","1.951200","14.585000",""
"","23-Nov-19","03:30","04:00","15.919000","0.000000","0.000000","0.000000","2.335200","15.919000",""
"","23-Nov-19","04:00","04:30","17.110000","0.000000","0.000000","0.000000","2.289600","17.110000",""
"","23-Nov-19","04:30","05:00","14.589000","0.000000","0.000000","0.000000","2.109600","14.589000",""
"","23-Nov-19","05:00","05:30","14.244000","0.000000","0.000000","0.000000","2.342400","14.244000",""
"","23-Nov-19","05:30","06:00","14.571000","0.000000","0.000000","0.000000","2.270400","14.571000",""
"","23-Nov-19","06:00","06:30","14.364000","0.000000","0.000000","0.000000","1.324800","14.364000",""
"","23-Nov-19","06:30","07:00","16.965000","0.000000","0.000000","0.000000","1.768800","16.965000",""
"","23-Nov-19","07:00","07:30","17.263000","0.000000","0.000000","0.000000","1.872000","17.263000",""
"","23-Nov-19","07:30","08:00","15.411000","0.000000","0.000000","0.000000","1.612800","15.411000",""
"","23-Nov-19","08:00","08:30","15.609000","0.000000","0.000000","0.000000","1.840800","15.609000",""
"","23-Nov-19","08:30","09:00","14.290000","0.000000","0.000000","0.000000","2.232000","14.290000",""
"","23-Nov-19","09:00","09:30","13.997000","0.000000","0.000000","0.000000","2.282400","13.997000",""
"","23-Nov-19","09:30","10:00","23.222000","0.000000","0.000000","0.000000","2.395200","23.222000",""
"","23-Nov-19","10:00","10:30","21.451000","0.000000","0.000000","0.000000","2.085600","21.449000",""
"","23-Nov-19","10:30","11:00","20.626000","0.000000","0.000000","0.000000","2.366400","20.628000",""
"","23-Nov-19","11:00","11:30","21.989000","0.000000","0.000000","0.000000","2.167200","21.989000",""
"","23-Nov-19","11:30","12:00","16.416000","0.000000","0.000000","0.000000","2.040000","16.416000",""
"","23-Nov-19","12:00","12:30","16.361000","0.000000","0.000000","0.000000","2.116800","16.361000",""
"","23-Nov-19","12:30","13:00","15.472000","0.000000","0.000000","0.000000","1.915200","15.472000",""
"","23-Nov-19","13:00","13:30","11.244000","0.000000","0.000000","0.000000","1.924800","11.244000",""
"","23-Nov-19","13:30","14:00","10.198000","0.000000","0.000000","0.000000","1.708800","10.198000",""
"","23-Nov-19","14:00","14:30","17.959000","0.000000","0.000000","0.000000","1.876800","17.959000",""
"","23-Nov-19","14:30","15:00","14.302000","0.000000","0.000000","0.000000","1.891200","14.302000",""
"","23-Nov-19","15:00","15:30","17.949000","0.000000","0.000000","0.000000","1.716000","17.949000",""
"","23-Nov-19","15:30","16:00","16.959000","0.000000","0.000000","0.000000","1.912800","16.959000",""
"","23-Nov-19","16:00","16:30","12.228000","0.000000","0.000000","0.000000","1.891200","12.228000",""
"","23-Nov-19","16:30","17:00","11.069000","0.000000","0.000000","0.000000","1.730400","11.069000",""
"","23-Nov-19","17:00","17:30","11.196000","0.000000","0.000000","0.000000","1.624800","11.196000",""
"","23-Nov-19","17:30","18:00","10.252000","0.000000","0.000000","0.000000","1.740000","10.252000",""
"","23-Nov-19","18:00","18:30","11.981000","0.000000","0.000000","0.000000","1.089600","11.981000",""
"","23-Nov-19","18:30","19:00","11.587000","0.000000","0.000000","0.000000","1.267200","11.587000",""
"","23-Nov-19","19:00","19:30","10.476000","0.000000","0.000000","0.000000","1.627200","10.476000",""
"","23-Nov-19","19:30","20:00","10.628000","0.000000","0.000000","0.000000","2.095200","10.628000",""
"","23-Nov-19","20:00","20:30","9.124800","0.000000","0.000000","0.000000","2.095200","9.124800",""
"","23-Nov-19","20:30","21:00","12.662000","0.000000","0.000000","0.000000","2.112000","12.662000",""
"","23-Nov-19","21:00","21:30","11.623000","0.000000","0.000000","0.000000","2.076000","11.623000",""
"","23-Nov-19","21:30","22:00","10.798000","0.000000","0.000000","0.000000","2.056800","10.798000",""
"","23-Nov-19","22:00","22:30","8.661800","0.000000","0.000000","0.000000","2.188800","8.661800",""
"","23-Nov-19","22:30","23:00","11.188000","0.000000","0.000000","0.000000","2.102400","11.188000",""
"","23-Nov-19","23:00","23:30","9.144800","0.000000","0.000000","0.000000","2.236800","9.144800",""
"","23-Nov-19","23:30","00:00","8.865600","0.000000","0.000000","0.000000","2.241600","8.865600",""
"","24-Nov-19","00:00","00:30","10.519000","0.000000","0.000000","0.000000","2.227200","10.519000",""
"","24-Nov-19","00:30","01:00","12.422000","0.000000","0.000000","0.000000","2.412000","12.422000",""
"","24-Nov-19","01:00","01:30","10.047000","0.000000","0.000000","0.000000","2.080800","10.047000",""
"","24-Nov-19","01:30","02:00","9.081600","0.000000","0.000000","0.000000","1.888800","9.081600",""
"","24-Nov-19","02:00","02:30","8.724000","0.000000","0.000000","0.000000","1.735200","8.724000",""
"","24-Nov-19","02:30","03:00","8.200800","0.000000","0.000000","0.000000","1.783200","8.200800",""
"","24-Nov-19","03:00","03:30","8.131200","0.000000","0.000000","0.000000","1.648800","8.131200",""
"","24-Nov-19","03:30","04:00","8.191200","0.000000","0.000000","0.000000","1.831200","8.191200",""
"","24-Nov-19","04:00","04:30","8.344800","0.000000","0.000000","0.000000","2.006400","8.344800",""
"","24-Nov-19","04:30","05:00","6.902400","0.000000","0.000000","0.000000","1.629600","6.902400",""
"","24-Nov-19","05:00","05:30","7.728000","0.000000","0.000000","0.000000","1.819200","7.728000",""
"","24-Nov-19","05:30","06:00","8.071200","0.000000","0.000000","0.000000","2.025600","8.071200",""
"","24-Nov-19","06:00","06:30","10.104000","0.000000","0.000000","0.000000","1.279200","10.104000",""
"","24-Nov-19","06:30","07:00","10.586000","0.000000","0.000000","0.000000","1.656000","10.586000",""
"","24-Nov-19","07:00","07:30","11.105000","0.000000","0.000000","0.000000","1.598400","11.105000",""
"","24-Nov-19","07:30","08:00","10.644000","0.000000","0.000000","0.000000","1.257600","10.644000",""
"","24-Nov-19","08:00","08:30","11.856000","0.000000","0.000000","0.000000","1.802400","11.856000",""
"","24-Nov-19","08:30","09:00","12.240000","0.000000","0.000000","0.000000","1.454400","12.240000",""
"","24-Nov-19","09:00","09:30","11.150000","0.000000","0.000000","0.000000","1.375200","11.150000",""
"","24-Nov-19","09:30","10:00","15.591000","0.000000","0.000000","0.000000","1.495200","15.591000",""
"","24-Nov-19","10:00","10:30","15.086000","0.000000","0.000000","0.000000","1.324800","15.086000",""
"","24-Nov-19","10:30","11:00","17.011000","0.000000","0.000000","0.000000","1.920000","17.011000",""
"","24-Nov-19","11:00","11:30","19.570000","0.000000","0.000000","0.000000","2.152800","19.570000",""
"","24-Nov-19","11:30","12:00","17.059000","0.000000","0.000000","0.000000","2.239200","17.059000",""
"","24-Nov-19","12:00","12:30","18.864000","0.000000","0.000000","0.000000","2.128800","18.864000",""
"","24-Nov-19","12:30","13:00","18.254000","0.000000","0.000000","0.000000","2.001600","18.254000",""
"","24-Nov-19","13:00","13:30","19.904000","0.000000","0.000000","0.000000","1.756800","19.904000",""
"","24-Nov-19","13:30","14:00","14.469000","0.000000","0.000000","0.000000","1.809600","14.469000",""
"","24-Nov-19","14:00","14:30","14.669000","0.000000","0.000000","0.000000","1.459200","14.669000",""
"","24-Nov-19","14:30","15:00","15.086000","0.000000","0.000000","0.000000","1.886400","15.086000",""
"","24-Nov-19","15:00","15:30","19.455000","0.000000","0.000000","0.000000","1.996800","19.455000",""
"","24-Nov-19","15:30","16:00","20.810000","0.000000","0.000000","0.000000","1.862400","20.810000",""
"","24-Nov-19","16:00","16:30","16.159000","0.000000","0.000000","0.000000","1.893600","16.159000",""
"","24-Nov-19","16:30","17:00","17.597000","0.000000","0.000000","0.000000","1.876800","17.597000",""
"","24-Nov-19","17:00","17:30","21.996000","0.000000","0.000000","0.000000","1.468800","21.996000",""
"","24-Nov-19","17:30","18:00","18.468000","0.000000","0.000000","0.000000","1.540800","18.468000",""
"","24-Nov-19","18:00","18:30","19.961000","0.000000","0.000000","0.000000","1.195200","19.961000",""
"","24-Nov-19","18:30","19:00","21.226000","0.000000","0.000000","0.000000","1.192800","21.226000",""
"","24-Nov-19","19:00","19:30","21.840000","0.000000","0.000000","0.000000","1.449600","21.840000",""
"","24-Nov-19","19:30","20:00","20.203000","0.000000","0.000000","0.000000","1.848000","20.203000",""
"","24-Nov-19","20:00","20:30","18.453000","0.000000","0.000000","0.000000","1.888800","18.453000",""
"","24-Nov-19","20:30","21:00","21.298000","0.000000","0.000000","0.000000","2.066400","21.298000",""
"","24-Nov-19","21:00","21:30","23.371000","0.000000","0.000000","0.000000","2.006400","23.371000",""
"","24-Nov-19","21:30","22:00","26.350000","0.000000","0.000000","0.000000","2.066400","26.350000",""
"","24-Nov-19","22:00","22:30","28.505000","0.000000","0.000000","0.000000","2.167200","28.502000",""
"","24-Nov-19","22:30","23:00","23.784000","0.000000","0.000000","0.000000","2.016000","23.787000",""
"","24-Nov-19","23:00","23:30","20.191000","0.000000","0.000000","0.000000","1.850400","20.191000",""
"","24-Nov-19","23:30","00:00","18.031000","0.000000","0.000000","0.000000","1.802400","18.031000",""
"","25-Nov-19","00:00","00:30","20.642000","0.000000","0.000000","0.000000","1.766400","20.642000",""
"","25-Nov-19","00:30","01:00","20.926000","0.000000","0.000000","0.000000","1.608000","20.926000",""
"","25-Nov-19","01:00","01:30","20.047000","0.000000","0.000000","0.000000","1.610400","20.047000",""
"","25-Nov-19","01:30","02:00","20.189000","0.000000","0.000000","0.000000","1.202400","20.189000",""
"","25-Nov-19","02:00","02:30","18.670000","0.000000","0.000000","0.000000","1.425600","18.670000",""
"","25-Nov-19","02:30","03:00","17.436000","0.000000","0.000000","0.000000","1.356000","17.436000",""
"","25-Nov-19","03:00","03:30","17.836000","0.000000","0.000000","0.000000","1.617600","17.836000",""
"","25-Nov-19","03:30","04:00","15.984000","0.000000","0.000000","0.000000","1.346400","15.984000",""
"","25-Nov-19","04:00","04:30","17.362000","0.000000","0.000000","0.000000","1.744800","17.362000",""
"","25-Nov-19","04:30","05:00","16.862000","0.000000","0.000000","0.000000","1.548000","16.862000",""
"","25-Nov-19","05:00","05:30","15.764000","0.000000","0.000000","0.000000","1.699200","15.764000",""
"","25-Nov-19","05:30","06:00","15.460000","0.000000","0.000000","0.000000","1.562400","15.460000",""
"","25-Nov-19","06:00","06:30","17.441000","0.000000","0.000000","0.000000","0.892800","17.441000",""
"","25-Nov-19","06:30","07:00","19.584000","0.000000","0.000000","0.000000","1.250400","19.584000",""
"","25-Nov-19","07:00","07:30","21.591000","0.000000","0.000000","0.000000","1.312800","21.591000",""
"","25-Nov-19","07:30","08:00","18.998000","0.000000","0.000000","0.000000","1.461600","18.998000",""
"","25-Nov-19","08:00","08:30","17.239000","0.000000","0.000000","0.000000","1.562400","17.239000",""
"","25-Nov-19","08:30","09:00","19.066000","0.000000","0.000000","0.000000","1.749600","19.066000",""
"","25-Nov-19","09:00","09:30","20.227000","0.000000","0.000000","0.000000","2.011200","20.227000",""
"","25-Nov-19","09:30","10:00","23.686000","0.000000","0.000000","0.000000","2.004000","23.686000",""
"","25-Nov-19","10:00","10:30","22.142000","0.000000","0.000000","0.000000","2.241600","22.142000",""
"","25-Nov-19","10:30","11:00","20.537000","0.000000","0.000000","0.000000","1.828800","20.537000",""
"","25-Nov-19","11:00","11:30","23.196000","0.000000","0.000000","0.000000","1.819200","23.196000",""
"","25-Nov-19","11:30","12:00","20.827000","0.000000","0.000000","0.000000","1.548000","20.827000",""
"","25-Nov-19","12:00","12:30","20.971000","0.000000","0.000000","0.000000","1.627200","20.971000",""
"","25-Nov-19","12:30","13:00","16.008000","0.000000","0.000000","0.000000","1.392000","16.008000",""
"","25-Nov-19","13:00","13:30","17.599000","0.000000","0.000000","0.000000","1.543200","17.599000",""
"","25-Nov-19","13:30","14:00","16.150000","0.000000","0.000000","0.000000","1.747200","16.150000",""
"","25-Nov-19","14:00","14:30","14.095000","0.000000","0.000000","0.000000","1.658400","14.095000",""
"","25-Nov-19","14:30","15:00","16.927000","0.000000","0.000000","0.000000","1.987200","16.927000",""
"","25-Nov-19","15:00","15:30","21.356000","0.000000","0.000000","0.000000","1.788000","21.356000",""
"","25-Nov-19","15:30","16:00","19.008000","0.000000","0.000000","0.000000","2.222400","19.008000",""
"","25-Nov-19","16:00","16:30","13.255000","0.000000","0.000000","0.000000","2.104800","13.255000",""
"","25-Nov-19","16:30","17:00","13.065000","0.000000","0.000000","0.000000","2.042400","13.065000",""
"","25-Nov-19","17:00","17:30","12.740000","0.000000","0.000000","0.000000","1.924800","12.740000",""
"","25-Nov-19","17:30","18:00","11.064000","0.000000","0.000000","0.000000","1.694400","11.064000",""
"","25-Nov-19","18:00","18:30","12.208000","0.000000","0.000000","0.000000","1.898400","12.208000",""
"","25-Nov-19","18:30","19:00","10.870000","0.000000","0.000000","0.000000","2.217600","10.870000",""
"","25-Nov-19","19:00","19:30","12.466000","0.000000","0.000000","0.000000","2.371200","12.466000",""
"","25-Nov-19","19:30","20:00","11.157000","0.000000","0.000000","0.000000","2.491200","11.157000",""
"","25-Nov-19","20:00","20:30","10.402000","0.000000","0.000000","0.000000","2.258400","10.402000",""
"","25-Nov-19","20:30","21:00","10.713000","0.000000","0.000000","0.000000","2.287200","10.713000",""
"","25-Nov-19","21:00","21:30","12.500000","0.000000","0.000000","0.000000","2.644800","12.500000",""
"","25-Nov-19","21:30","22:00","17.222000","0.000000","0.000000","0.000000","2.448000","17.222000",""
"","25-Nov-19","22:00","22:30","16.558000","0.000000","0.000000","0.000000","2.476800","16.558000",""
"","25-Nov-19","22:30","23:00","15.160000","0.000000","0.000000","0.000000","2.337600","15.160000",""
"","25-Nov-19","23:00","23:30","12.596000","0.000000","0.000000","0.000000","2.229600","12.596000",""
"","25-Nov-19","23:30","00:00","11.913000","0.000000","0.000000","0.000000","2.131200","11.913000",""
"","26-Nov-19","00:00","00:30","13.591000","0.000000","0.000000","0.000000","1.807200","13.591000",""
"","26-Nov-19","00:30","01:00","12.893000","0.000000","0.000000","0.000000","1.960800","12.893000",""
"","26-Nov-19","01:00","01:30","11.909000","0.000000","0.000000","0.000000","1.644000","11.909000",""
"","26-Nov-19","01:30","02:00","12.154000","0.000000","0.000000","0.000000","1.176000","12.154000",""
"","26-Nov-19","02:00","02:30","10.648000","0.000000","0.000000","0.000000","1.543200","10.648000",""
"","26-Nov-19","02:30","03:00","11.127000","0.000000","0.000000","0.000000","1.533600","11.127000",""
"","26-Nov-19","03:00","03:30","11.006000","0.000000","0.000000","0.000000","1.576800","11.006000",""
"","26-Nov-19","03:30","04:00","11.203000","0.000000","0.000000","0.000000","1.699200","11.203000",""
"","26-Nov-19","04:00","04:30","10.851000","0.000000","0.000000","0.000000","1.680000","10.851000",""
"","26-Nov-19","04:30","05:00","10.001000","0.000000","0.000000","0.000000","1.670400","10.001000",""
"","26-Nov-19","05:00","05:30","8.815200","0.000000","0.000000","0.000000","1.812000","8.815200",""
"","26-Nov-19","05:30","06:00","10.142000","0.000000","0.000000","0.000000","1.740000","10.142000",""
"","26-Nov-19","06:00","06:30","10.738000","0.000000","0.000000","0.000000","1.687200","10.738000",""
"","26-Nov-19","06:30","07:00","10.960000","0.000000","0.000000","0.000000","2.054400","10.960000",""
"","26-Nov-19","07:00","07:30","11.501000","0.000000","0.000000","0.000000","1.939200","11.501000",""
"","26-Nov-19","07:30","08:00","11.700000","0.000000","0.000000","0.000000","1.956000","11.700000",""
"","26-Nov-19","08:00","08:30","11.554000","0.000000","0.000000","0.000000","2.112000","11.554000",""
"","26-Nov-19","08:30","09:00","12.144000","0.000000","0.000000","0.000000","2.006400","12.144000",""
"","26-Nov-19","09:00","09:30","12.509000","0.000000","0.000000","0.000000","1.884000","12.509000",""
"","26-Nov-19","09:30","10:00","12.696000","0.000000","0.000000","0.000000","1.872000","12.696000",""
"","26-Nov-19","10:00","10:30","13.572000","0.000000","0.000000","0.000000","2.239200","13.572000",""
"","26-Nov-19","10:30","11:00","11.006000","0.000000","0.000000","0.000000","1.668000","11.006000",""
"","26-Nov-19","11:00","11:30","9.598000","0.000000","0.000000","0.000000","1.836000","9.598000",""
"","26-Nov-19","11:30","12:00","10.538000","0.000000","0.000000","0.000000","1.665600","10.538000",""
"","26-Nov-19","12:00","12:30","10.925000","0.000000","0.000000","0.000000","1.845600","10.925000",""
"","26-Nov-19","12:30","13:00","11.981000","0.000000","0.000000","0.000000","1.603200","11.981000",""
"","26-Nov-19","13:00","13:30","12.199000","0.000000","0.000000","0.000000","1.677600","12.199000",""
"","26-Nov-19","13:30","14:00","14.261000","0.000000","0.000000","0.000000","1.689600","14.261000",""
"","26-Nov-19","14:00","14:30","14.856000","0.000000","0.000000","0.000000","1.809600","14.856000",""
"","26-Nov-19","14:30","15:00","17.032000","0.000000","0.000000","0.000000","1.680000","17.032000",""
"","26-Nov-19","15:00","15:30","15.149000","0.000000","0.000000","0.000000","1.687200","15.149000",""
"","26-Nov-19","15:30","16:00","14.991000","0.000000","0.000000","0.000000","1.360800","14.991000",""
"","26-Nov-19","16:00","16:30","13.610000","0.000000","0.000000","0.000000","1.725600","13.610000",""
"","26-Nov-19","16:30","17:00","12.552000","0.000000","0.000000","0.000000","1.615200","12.552000",""
"","26-Nov-19","17:00","17:30","11.114000","0.000000","0.000000","0.000000","1.516800","11.114000",""
"","26-Nov-19","17:30","18:00","11.122000","0.000000","0.000000","0.000000","1.591200","11.122000",""
"","26-Nov-19","18:00","18:30","11.170000","0.000000","0.000000","0.000000","1.876800","11.170000",""
"","26-Nov-19","18:30","19:00","11.923000","0.000000","0.000000","0.000000","2.186400","11.923000",""
"","26-Nov-19","19:00","19:30","12.161000","0.000000","0.000000","0.000000","2.068800","12.161000",""
"","26-Nov-19","19:30","20:00","12.328000","0.000000","0.000000","0.000000","2.205600","12.328000",""
"","26-Nov-19","20:00","20:30","13.061000","0.000000","0.000000","0.000000","2.414400","13.061000",""
"","26-Nov-19","20:30","21:00","13.443000","0.000000","0.000000","0.000000","2.328000","13.443000",""
"","26-Nov-19","21:00","21:30","14.356000","0.000000","0.000000","0.000000","2.313600","14.356000",""
"","26-Nov-19","21:30","22:00","13.438000","0.000000","0.000000","0.000000","2.124000","13.438000",""
"","26-Nov-19","22:00","22:30","15.019000","0.000000","0.000000","0.000000","2.212800","15.019000",""
"","26-Nov-19","22:30","23:00","16.186000","0.000000","0.000000","0.000000","2.174400","16.186000",""
